,Filename,ROI,Date,DOY,Red_Avg,Green_Avg,Blue_Avg,Red_SD,Green_SD,Blue_SD,Brightness_Avg,Brightness_SD,Green_Index,Green_Index_SD,Greenness_Excess_index,Greenness_Excess_index_SD,Red_index,Red_Index_SD,Blue_Index,Blue_Index_SD,plant
46,estuary_03_15_19_1200,1,3/15/2019 12:00,74,60.05486999,48.99272807,38.61690172,20.6184455,17.13527935,12.92159432,147.6644998,50.28792844,0.330679584,0.007613406,-0.686315558,2.970598634,0.406455283,0.017038198,0.262865134,0.019160496,mixed
47,estuary_03_15_19_1200,2,3/15/2019 12:00,74,81.26966292,65.70694586,44.29162411,16.83560338,14.86236177,10.91681608,191.2682329,42.29968099,0.342891115,0.006538604,5.852604699,3.519690661,0.426596391,0.012652766,0.230512494,0.013793736,phragmites
48,estuary_03_18_19_1200,1,3/18/2019 12:00,77,76.48958049,61.01328601,44.05687506,16.76926994,14.02734102,10.54615013,181.5597416,40.60673804,0.335636678,0.005963183,1.48011648,3.269433866,0.421999382,0.016865462,0.24236394,0.017967301,mixed
49,estuary_03_18_19_1200,2,3/18/2019 12:00,77,90.17630719,72.35277778,47.99591503,10.34053901,9.135694679,7.765383205,210.525,27.01217903,0.343783038,0.004016937,6.533333333,2.364525094,0.429227488,0.009403366,0.226989473,0.010504438,phragmites
50,estuary_03_20_19_1200,1,3/20/2019 12:00,79,104.7579474,85.42841051,63.50075094,21.88084309,18.98228829,15.35487296,253.6871089,55.56663785,0.336519668,0.004184337,2.598122653,3.239637704,0.414056262,0.014076223,0.24942407,0.015409935,mixed
51,estuary_03_20_19_1200,2,3/20/2019 12:00,79,153.8782723,125.5139952,84.75201369,15.70489814,14.6884233,13.04765442,364.1442811,43.08018513,0.344759616,0.003453886,12.39770439,3.714066148,0.423533094,0.009517649,0.23170729,0.011101846,phragmites
52,estuary_03_21_19_1200,1,3/21/2019 12:00,80,49.50522599,36.63884181,28.66059322,10.86877257,8.273092681,6.102521548,114.804661,24.65188296,0.318252214,0.008676279,-4.888135593,2.190767829,0.431163481,0.019237987,0.250584305,0.020201112,mixed
53,estuary_03_21_19_1200,2,3/21/2019 12:00,80,79.45196747,58.20367114,36.04935151,11.61940657,10.4189349,9.07899475,173.7049901,30.72233282,0.334952583,0.005936704,0.906023302,2.915365658,0.460448094,0.021179832,0.204599323,0.021165064,phragmites
54,estuary_03_25_19_1200,1,3/25/2019 12:00,84,69.68854962,55.95797892,41.77048346,10.12195429,8.709168892,7.606757595,167.417012,25.46766879,0.334117559,0.006135196,0.456924755,3.013990304,0.416990131,0.016145832,0.248892309,0.018965616,mixed
55,estuary_03_25_19_1200,2,3/25/2019 12:00,84,87.83392796,71.71712538,49.40927625,14.84343096,13.02361235,10.08642505,208.9603296,37.64585824,0.343105421,0.004459731,6.191046551,2.860820684,0.421357797,0.010595468,0.235536782,0.011922021,phragmites
