Filename,ROI,Green_Index,plant,Major_Plant_1,Major_Plant_2,Minor_Plant_1,Minor_Plant_2
rightmarsh_10_31_17_1200,1,0.327171268,mixed,scheonoplectus,typha,amaranthus,
rightmarsh_10_31_17_1200,2,0.312035738,scheonoplectus,scheonoplectus,,,
rightmarsh_11_20_17_1200,1,0.320112515,scheonoplectus,scheonoplectus,,,
rightmarsh_12_28_17_1200,1,0.299034897,mixed,scheonoplectus,typha,amaranthus,
rightmarsh_12_28_17_1200,2,0.316410841,scheonoplectus,scheonoplectus,,,
rightmarsh_12_29_17_1200,1,0.329862835,scheonoplectus,scheonoplectus,,,
rightmarsh_12_29_17_1200,2,0.323641946,scheonoplectus,scheonoplectus,,,
rightmarsh2_05_10_19_1200,1,0.368626348,mixed,c4,scheonoplectus,,
rightmarsh2_06_21_19_1200,1,0.4159783,scheonoplectus,scheonoplectus,,,
rightmarsh2_06_21_19_1200,2,0.4063598,mixed,iva,scheonoplectus,,
rightmarsh3_05_10_19_1200,1,0.35673847,mixed,c4,scheonoplectus,,
rightmarsh3_05_10_19_1200,2,0.351814461,scheonoplectus,scheonoplectus,,,
rightmarshalternate_05_23_18_1200,1,0.341308966,scheonoplectus,scheonoplectus,,,
towardsbuilding_03_06_19_1200,1,0.333828098,scheonoplectus,scheonoplectus,,,
towardsbuilding_03_14_19_1200,1,0.3274413,scheonoplectus,scheonoplectus,,,
towardsbuilding_04_25_18_1200,1,0.328450988,scheonoplectus,scheonoplectus,,,
towardsbuilding_05_07_19_1200,1,0.3500141,scheonoplectus,c4,scheonoplectus,,
towardsbuilding_05_10_18_1200,1,0.333427467,mixed,iva,scheonoplectus,c4,
towardsbuilding_05_10_18_1200,2,0.33230262,mixed,iva,scheonoplectus,,
towardsbuilding_05_10_18_1200,3,0.332022224,mixed,iva,scheonoplectus,,
towardsbuilding_05_16_19_1200,1,0.3856431,mixed,iva,scheonoplectus,,
towardsbuilding_05_16_19_1200,2,0.3893913,mixed,iva,scheonoplectus,,
towardsbuilding_05_24_18_1200,1,0.404636881,scheonoplectus,scheonoplectus,,,
towardsbuilding_05_25_18_1200,1,0.388961214,iva,iva,,,
towardsbuilding_05_27_19_1200,1,0.3967263,mixed,iva,scheonoplectus,,
towardsbuilding_05_27_19_1200,2,0.3808857,mixed,iva,scheonoplectus,c4,
towardsbuilding_06_05_18_1200,1,0.423377112,mixed,iva,spartina,,
towardsbuilding_06_07_19_1200,1,0.444560839,mixed,iva,scheonoplectus,,
towardsbuilding_06_07_19_1200,2,0.431923747,mixed,iva,scheonoplectus,,
towardsbuilding_06_18_19_1200,1,0.4627862,mixed,iva,scheonoplectus,,
towardsbuilding_06_18_19_1200,2,0.437496,mixed,iva,scheonoplectus,,
towardsbuilding_06_18_19_1200,3,0.4426154,mixed,iva,scheonoplectus,c4,
towardsbuilding_08_22_18_1200,1,0.422422582,scheonoplectus,scheonoplectus,,,
towardsbuilding_08_22_18_1200,2,0.381531269,scheonoplectus,scheonoplectus,,,
towardsbuilding_09_05_18_1200,1,0.35413586,scheonoplectus,scheonoplectus,,,
towardsbuilding_09_06_18_1200,1,0.387721578,scheonoplectus,scheonoplectus,,,
towardsbuilding_09_12_18_1200,1,0.355463541,scheonoplectus,scheonoplectus,,,
towardsbuilding_09_12_18_1200,2,0.374581824,scheonoplectus,scheonoplectus,,,
towardsbuilding_10_01_18_1200,1,0.355965125,scheonoplectus,scheonoplectus,,,
towardsbuilding_10_01_18_1200,2,0.352565274,scheonoplectus,scheonoplectus,,,
